3.5 0.0
4.5 0.3
5.5 0.36
6.5 0.4
7.5 0.4
8.5 0.4
9.5 0.4
10.5 0.4
11.5 0.4
12.5 0.4
13.5 0.4
14.5 0.42
15.5 0.46
16.5 0.58
17.5 0.58
18.5 0.66
19.5 0.7
20.5 0.7
21.5 0.7
22.5 0.7
23.5 0.78
24.5 0.78
25.5 0.84
26.5 0.9
27.5 0.92
28.5 0.92
29.5 0.94
30.5 0.96
31.5 0.96
32.5 0.96
33.5 0.96
34.5 0.96
35.5 0.96
36.5 0.96
37.5 0.96
38.5 0.96
39.5 0.98
40.5 0.98
41.5 0.98
42.5 1.0
